restaurant,section,item,price,description,location,contact,hours,features,combined_text
Just BLR,Main Course,New York Beef Burger,₹399,New York Beef Burger is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: New York Beef Burger
Price: ₹399
Description: New York Beef Burger is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Veg Hakka Noodles,₹299,Veg Hakka Noodles is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Veg Hakka Noodles
Price: ₹299
Description: Veg Hakka Noodles is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Chilli Garlic Noodles,₹329,Chilli Garlic Noodles is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['spicy'],"Restaurant: Just BLR
Section: Main Course
Item: Chilli Garlic Noodles
Price: ₹329
Description: Chilli Garlic Noodles is a dish from Just BLR listed under Main Course.
Features: spicy
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Veg Fried Rice (Schezwan / Plain),₹329,Veg Fried Rice (Schezwan / Plain) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Veg Fried Rice (Schezwan / Plain)
Price: ₹329
Description: Veg Fried Rice (Schezwan / Plain) is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Chicken Hakka Noodles,₹379,Chicken Hakka Noodles is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Chicken Hakka Noodles
Price: ₹379
Description: Chicken Hakka Noodles is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Chilli Chicken Garlic Noodles,₹379,Chilli Chicken Garlic Noodles is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,"['non-vegetarian', 'spicy']","Restaurant: Just BLR
Section: Main Course
Item: Chilli Chicken Garlic Noodles
Price: ₹379
Description: Chilli Chicken Garlic Noodles is a dish from Just BLR listed under Main Course.
Features: non-vegetarian, spicy
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Chicken Fried Rice (Schezwan / Plain),₹349,Chicken Fried Rice (Schezwan / Plain) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Chicken Fried Rice (Schezwan / Plain)
Price: ₹349
Description: Chicken Fried Rice (Schezwan / Plain) is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Chicken Fried Noodles (Schezwan / Plain),₹379,Chicken Fried Noodles (Schezwan / Plain) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Chicken Fried Noodles (Schezwan / Plain)
Price: ₹379
Description: Chicken Fried Noodles (Schezwan / Plain) is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Exotic Veg Platter,₹1199,Exotic Veg Platter is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Exotic Veg Platter
Price: ₹1199
Description: Exotic Veg Platter is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Thukpa - Veg,₹189,Thukpa - Veg is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Thukpa - Veg
Price: ₹189
Description: Thukpa - Veg is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Thukpa - Chicken,₹199,Thukpa - Chicken is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Thukpa - Chicken
Price: ₹199
Description: Thukpa - Chicken is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Thukpa - Beef,₹219,Thukpa - Beef is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Thukpa - Beef
Price: ₹219
Description: Thukpa - Beef is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Thukpa - Pork,₹209,Thukpa - Pork is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Thukpa - Pork
Price: ₹209
Description: Thukpa - Pork is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Chicken Curry (With Bamboo Shoot),₹299,Chicken Curry (With Bamboo Shoot) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Chicken Curry (With Bamboo Shoot)
Price: ₹299
Description: Chicken Curry (With Bamboo Shoot) is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Chicken Curry (Assamese Style),₹279,Chicken Curry (Assamese Style) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Chicken Curry (Assamese Style)
Price: ₹279
Description: Chicken Curry (Assamese Style) is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Pork Axone,₹299,Pork Axone is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Pork Axone
Price: ₹299
Description: Pork Axone is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Anishi Pork,₹289,Anishi Pork is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Anishi Pork
Price: ₹289
Description: Anishi Pork is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Anishi Beef,₹299,Anishi Beef is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Anishi Beef
Price: ₹299
Description: Anishi Beef is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Fish Gravy (With Bamboo Shoot),₹279,Fish Gravy (With Bamboo Shoot) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Fish Gravy (With Bamboo Shoot)
Price: ₹279
Description: Fish Gravy (With Bamboo Shoot) is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Thai Veg Red Curry,₹449,Thai Veg Red Curry is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Thai Veg Red Curry
Price: ₹449
Description: Thai Veg Red Curry is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Thai Veg Green Curry,₹449,Thai Veg Green Curry is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Thai Veg Green Curry
Price: ₹449
Description: Thai Veg Green Curry is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Thai Red Curry Chicken,₹479,Thai Red Curry Chicken is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Thai Red Curry Chicken
Price: ₹479
Description: Thai Red Curry Chicken is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Grilled Chicken Steak,₹489,Grilled Chicken Steak is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Grilled Chicken Steak
Price: ₹489
Description: Grilled Chicken Steak is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
