restaurant,section,item,price,description,location,contact,hours
The-Rameshwaram-Cafe,Rice Combo,Tomato Bath And Chitranna - Rice Combo,145,A Combo Of Mini Portions Of Tomato Bath And Chitranna,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Tomato Bath And Puliyogare - Rice Combo,145,A Combo Of Mini Portions Of Tomato Bath And Puliyogare,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Roti,Ragi Rotti,110,1 Pc Of Tawa Roasted Ragi Rotti . Served With 2 Types Of Chutneys,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Roti,Akki Rotti,110,1 Pc Of Tawa Roasted Ragi Rotti . Served With 2 Types Of Chutneys,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Carrot Halwa,110,"A Sweet Made With Carrot, Khova And Dry Fruits.","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Kesari Bath (With Saffron),125,"A Sweet Made With Rava, Saffron And Dry Fruits.","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Red Rice Puttu,125,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Sakkarai Pongal,125,Sweet Rice Pongal. Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Bela Holige,70,Bela holige,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Kajjaya,90,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Kashi Halwa Spl (With Saffron),125,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dessert,Panchamrutam,120,Panchamruta,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Water Bottle,Water Bottle (1 Ltr),20,[Not eligible for coupons]<br>1 Ltr Packaged Drinking Water,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Water Bottle,Water Bottle (500 Ml),10,[Not eligible for coupons]<br>500 Ml Packaged Drinking Water,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Fruit Salad,125,Fruit Salad.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Chocolate Ice Cream Shake,175,A chocolate ice cream shake is a heavenly treat that seamlessly blends,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Vanilla Ice Cream Shake,175,"A vanilla ice cream shake is a timeless delight, combining the pure es","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Butterscotch Ice Cream Shake,135,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Fruit Punch,90,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Mango Ice Cream Shake,135,Mango ice cream shake,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Royal Rich Falooda,200,Royal rich falooda,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Ice Cream,Strawberry Ice Cream Shake,175,A strawberry ice cream shake is a delightful fusion of luscious strawb,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Apple Beetroot Carrot (Abc),150,"A Healthy Juice With Apple, Beetroot And Carrot . No Added Sugar","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Apple Milkshake,135,Apple milk shake,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Avocado Milkshake,160,Single Serving Milkshake Made With Avocados And Milk. 330 Ml - Serves,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Banana Lassi,145,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Banana Shake,140,Single Serving Milkshake Made With Banana And Fresh Milk,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Carrot Juice,110,Carrot juice is a vibrant and sweet beverage extracted from fresh carr,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Chocolate Ice Cream Shake,175,A chocolate ice cream shake is a heavenly treat that seamlessly blends,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Cold Badam Milk Shake,175,A badam cold milkshake is a luscious beverage crafted by blending almo,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Cold Coffee Milk Shake,140,Rich Milkshake Deriving Its Flavor From South Indian Filter Coffee,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Dry Fruit Lassi,145,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Fresh Lime Juice,55,Fresh Cold Lime Water. 330 Ml - Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Grape Pulpy Juice,140,Arabian Grape Juice With Deseeded Grape Pulp .330 Ml - Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Masala Butter Milk,60,A Refreshing Cold Buttermilk With Mild Spices,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Masala Tea (3 Nos),125,Tea Made With Mixed Spices. Served In A Flask For 3 .,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Orange Juice Cold Pressed,145,Orange juice (cold pressed),"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Oreo Shake,160,An Oreo shake is a delightful treat blending the iconic chocolate sand,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Salt Lassi,110,Quench your thirst with our salt lassi - a refreshing concoction of sm,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Sweet Lassi,110,Delight in the pure joy of our sweet lassi ? a rich and velvety potion,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Tender Coconut Milk Shake,175,Single Serving Milkshake Made With Tender Coconut Pulp And Milk. 330 M,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Vanilla Ice Cream Shake,175,"A vanilla ice cream shake is a timeless delight, combining the pure es","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Water Melon Juice Pulpy,120,Fresh Watermelon Juice With Deseeded Bits Of Watermelon .330 Ml - Serv,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Anjeer Shake,120,Anjeershake,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Apple - Milkshake,140,Apple Milk Shake,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Date Shaikee,120,Date Shakee,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Filter Coffee (3 Nos),125,Fresh Filter Coffee In A Flask | Sugar Provided Separately | Serves 3,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Filter Coffee (6 Nos),250,Fresh Filter Coffee In A Flask | Sugar Provided Separately | Serves 6,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Masala Tea (6 Nos),250,Tea Made With Mixed Spices. Served In A Flask For 6 .,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Moosambi Juice Cold Pressed,135,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Muskmeloon,115,Musk Meloon,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Ragi Malt,80,Ragi Malte,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Drinks (Beverages),Richnut Shakee,175,Richnut Shake,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
